content_id,title,genres,imdbId,tmdbId,url,rating_count,rating_avg,poster_path,keywords
804,She's the One (1996),Comedy|Romance,117628,11363.0,http://www.imdb.com/title/tt0117628/,8,3.25,https://image.tmdb.org/t/p/original/gBcXhSwGq3MKl7HFpaTtK35pHPa.jpg,sibling relationship taxi ex-girlfriend love of one's life bride broker wedding
805,"Time to Kill, A (1996)",Drama|Thriller,117913,1645.0,http://www.imdb.com/title/tt0117913/,35,3.657142857142857,https://image.tmdb.org/t/p/original/apUSR9WE7lMATBGYhzZ8RnPDYsK.jpg,ku klux klan rape mississippi river jurors blackmail attempted murder forgiveness court murder lawyer trial courtroom racial tension racial issues courtroom drama legal thriller
806,American Buffalo (1996),Crime|Drama,115530,31546.0,http://www.imdb.com/title/tt0115530/,1,1.5,https://image.tmdb.org/t/p/original/tkIMquxwzMzZUrnAv43e3w0eX0F.jpg,robbery gun loyalty revenge betrayal coin diner vulgarity trust poker game criminal tantrum rainstorm broken glass antique dealer station wagon
808,Alaska (1996),Adventure|Children,115493,36344.0,http://www.imdb.com/title/tt0115493/,2,3.5,https://image.tmdb.org/t/p/original/axcq2Mb4lkfeiZg16i6CgSgm4AG.jpg,pilot polar bear poacher alaska airplane crash missing parent
809,Fled (1996),Action|Adventure,116320,18550.0,http://www.imdb.com/title/tt0116320/,9,2.333333333333333,https://image.tmdb.org/t/p/original/5oGdTgWXCOKerrfdBxJrOlFyifL.jpg,"hacker hitman undercover agent mafia chain gang fugitive police chase floppy disk atlanta, georgia"
810,Kazaam (1996),Children|Comedy|Fantasy,116756,11511.0,http://www.imdb.com/title/tt0116756/,12,2.25,https://image.tmdb.org/t/p/original/k6kXq27UVxf7zGCWSvygYYIp9eP.jpg,new york city wish genie
813,Larger Than Life (1996),Comedy,116823,34170.0,http://www.imdb.com/title/tt0116823/,5,2.8,https://image.tmdb.org/t/p/original/jdpEVxE5IUQv1qEBxWcQM49qDF9.jpg,
818,"Very Brady Sequel, A (1996)",Comedy,118073,12606.0,http://www.imdb.com/title/tt0118073/,10,3.25,https://image.tmdb.org/t/p/original/7xqOkzAQvXCLkDtmlWU6HZnOhru.jpg,hawaii wedding family vacation family woman director
823,"Collector, The (La collectionneuse) (1967)",Drama,61495,4837.0,http://www.imdb.com/title/tt0061495/,1,3.5,https://image.tmdb.org/t/p/original/zErPp680oDKX3IILQqOgkeeaxWr.jpg,côte d'azur menage a trois
824,Kaspar Hauser (1993),Drama|Mystery,110246,12632.0,http://www.imdb.com/title/tt0110246/,1,4.0,https://image.tmdb.org/t/p/original/yod8rjBzM0cywgjr9q3A4dRLt1C.jpg,"prisoner bavaria, germany nuremberg, germany"
828,"Adventures of Pinocchio, The (1996)",Adventure|Children,115472,18975.0,http://www.imdb.com/title/tt0115472/,6,3.333333333333333,https://image.tmdb.org/t/p/original/oJQ7kM3twRoCU7xamAPWLwHRYFk.jpg,italy parent child relationship love school boys
829,Joe's Apartment (1996),Comedy|Fantasy|Musical,116707,11962.0,http://www.imdb.com/title/tt0116707/,9,2.6666666666666665,https://image.tmdb.org/t/p/original/7OBbURUtU37ucxHGUVkD598f6t3.jpg,flat relation rent lodger cockroach spekulant
830,"First Wives Club, The (1996)",Comedy,116313,2925.0,http://www.imdb.com/title/tt0116313/,21,3.071428571428572,https://image.tmdb.org/t/p/original/2ApifgYnfdJUSmCKzTBrWOYYWsn.jpg,based on novel or book revenge divorce divorced woman reunited friends lgbt interest
832,Ransom (1996),Crime|Thriller,117438,3595.0,http://www.imdb.com/title/tt0117438/,37,3.3378378378378377,https://image.tmdb.org/t/p/original/kFShhVUU5LfGmLvo9OJGM8dyDFL.jpg,loss of loved one ransom hostage yellow press fbi baby-snatching police corruption terrorism millionaire child kidnapping negotiator
833,High School High (1996),Comedy,116531,9308.0,http://www.imdb.com/title/tt0116531/,6,2.0,https://image.tmdb.org/t/p/original/y8xLC2EpknonqkSZzVwjikH5yVS.jpg,"high school school spoof los angeles, california"
835,Foxfire (1996),Drama,116353,18555.0,http://www.imdb.com/title/tt0116353/,3,3.6666666666666665,https://image.tmdb.org/t/p/original/ywrSScJT43HerqWPlMu8nigLFzg.jpg,tattoo prison based on novel or book hostage fight harassment friendship high school teacher teenage girl drugs woman director
836,Chain Reaction (1996),Action|Adventure|Thriller,115857,12123.0,http://www.imdb.com/title/tt0115857/,17,2.8823529411764706,https://image.tmdb.org/t/p/original/4ahjVHwXXsq5zK57ds8FwWY73MS.jpg,"chicago, illinois fbi hydrogen bomb secret lab energy supply conspiracy on the run aftercreditsstinger scientific research"
837,Matilda (1996),Children|Comedy|Fantasy,117008,10830.0,http://www.imdb.com/title/tt0117008/,33,3.272727272727273,https://image.tmdb.org/t/p/original/wnLbqoGRGdnPNjMV6rY75wgRamd.jpg,based on novel or book parent child relationship difficult childhood telekinesis child prodigy childhood trauma school teacher student relationship schoolmarm based on young adult novel
838,Emma (1996),Comedy|Drama|Romance,116191,3573.0,http://www.imdb.com/title/tt0116191/,30,3.9166666666666665,https://image.tmdb.org/t/p/original/k1RXXkdEs8hDEgeLXPgCUebzs8n.jpg,based on novel or book picnic matchmaking english countryside 19th century
839,"Crow: City of Angels, The (1996)",Action|Thriller,115986,10546.0,http://www.imdb.com/title/tt0115986/,15,2.833333333333333,https://image.tmdb.org/t/p/original/wcWXBujfOUKYbWRnfnAUJaqxRrn.jpg,tattoo loss of loved one martial arts crow supernatural vigilante sequel superhero based on comic revenge tragic hero back from the dead duel sadist gothic urban setting neo-noir urban gothic supernatural power vigilante justice good versus evil
840,House Arrest (1996),Children|Comedy,116571,18862.0,http://www.imdb.com/title/tt0116571/,4,3.375,https://image.tmdb.org/t/p/original/mpQg8IgbmrMY0skgpTXBA9EhiWy.jpg,basement divorce
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,53459,31417.0,http://www.imdb.com/title/tt0053459/,2,3.0,https://image.tmdb.org/t/p/original/8y7Z9Gvcq52uOlJlUWyn2epGGRd.jpg,experiment surgeon film noir photograph scientist transplant dove ulcer
842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,117826,9431.0,http://www.imdb.com/title/tt0117826/,12,2.5416666666666665,https://image.tmdb.org/t/p/original/hOpYJoAuEmYBbRWpdWP8iRxl30b.jpg,brothel vampire based on comic private investigator born again christian televangelist
848,"Spitfire Grill, The (1996)",Drama,117718,47907.0,http://www.imdb.com/title/tt0117718/,7,3.2857142857142856,https://image.tmdb.org/t/p/original/2pyhUxh7Dn82MD3zOzT9TTnNsXp.jpg,prison small town church christian film
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,116225,10061.0,http://www.imdb.com/title/tt0116225/,44,2.9204545454545454,https://image.tmdb.org/t/p/original/3L9lL2eUsmLNNfENPwNOc82Hzpw.jpg,"prison martial arts showdown usa president war veteran anti hero earthquake post-apocalyptic future dystopia attempt to escape sequel los angeles, california reluctant hero"
851,Basquiat (1996),Drama,115632,549.0,http://www.imdb.com/title/tt0115632/,6,2.833333333333333,https://image.tmdb.org/t/p/original/qS3zqMxjcXcHUUExvt2uhRvqi8Y.jpg,new york city drug abuse homeless person new love drug addiction overdose artist graffiti street art vernissage exhibit friendship drugs celebration price of fame
852,Tin Cup (1996),Comedy|Drama|Romance,117918,10478.0,http://www.imdb.com/title/tt0117918/,43,3.1744186046511627,https://image.tmdb.org/t/p/original/rB7OvMmjcBFoogleORaUqrRgp8g.jpg,golf sports caddy woman between two men psychologist golf pro torn between two men sports reporter
858,"Godfather, The (1972)",Crime|Drama,68646,238.0,http://www.imdb.com/title/tt0068646/,192,4.2890625,https://image.tmdb.org/t/p/original/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,italy loss of loved one love at first sight based on novel or book europe symbolism patriarch organized crime mafia lawyer religion revenge motive crime family sicilian mafia religious hypocrisy gun violence rise to power dead horse gang violence 1940s 1950s mafia war part of trilogy
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,104558,11134.0,http://www.imdb.com/title/tt0104558/,9,3.8333333333333335,https://image.tmdb.org/t/p/original/2xkAY7ZkLzxwqkBimaRIP1mqJN9.jpg,china martial arts thailand police malaysia prison escape hong kong female martial artist illegal drugs stunt master kuala lumpur malaysia
866,Bound (1996),Crime|Drama|Romance|Thriller,115736,9303.0,http://www.imdb.com/title/tt0115736/,23,4.0,https://image.tmdb.org/t/p/original/9qAy6UWVw44dGrsyKrdEMt5qIUM.jpg,money laundering plumber crime boss lesbian relationship ex-con neo-noir lesbian
867,Carpool (1996),Comedy|Crime,115836,23945.0,http://www.imdb.com/title/tt0115836/,2,1.75,https://image.tmdb.org/t/p/original/rYoZR4EtrfziT5WXhZzcNbH5GuE.jpg,robbery carpool
869,Kansas City (1996),Crime|Drama|Musical|Thriller,116745,22479.0,http://www.imdb.com/title/tt0116745/,3,3.6666666666666665,https://image.tmdb.org/t/p/original/6feBsNmMDAFoIzZlZRLw00BhJXI.jpg,jazz kidnapping politician kansas city election 1930s
870,Gone Fishin' (1997),Comedy,119214,9054.0,http://www.imdb.com/title/tt0119214/,2,1.0,https://image.tmdb.org/t/p/original/9yzqYArvxp6bUO5fTaBrYzkSy4m.jpg,sea boat fishing rogue
875,Nothing to Lose (1994),Action|Crime|Drama,110693,410921.0,http://www.imdb.com/title/tt0110693/,1,3.5,https://image.tmdb.org/t/p/original/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,106544,38955.0,http://www.imdb.com/title/tt0106544/,1,5.0,https://image.tmdb.org/t/p/original/ilnspLTahYcO1mnaF44sgH4Bnab.jpg,martial arts
879,"Relic, The (1997)",Horror|Thriller,120004,11015.0,http://www.imdb.com/title/tt0120004/,4,3.0,https://image.tmdb.org/t/p/original/3MpMbZTrXp6ccrir16nV7YTJ4vx.jpg,"chicago, illinois based on novel or book monster museum pile of dead bodies god dead body creature anthropologist amazon rainforest indian tribe"
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,116654,9306.0,http://www.imdb.com/title/tt0116654/,27,2.740740740740741,https://image.tmdb.org/t/p/original/hOJeQXve8W9rNRhdgC1WV3GQJyA.jpg,monster experiment island mutation genetics hybrid remake
881,First Kid (1996),Children|Comedy,116311,12559.0,http://www.imdb.com/title/tt0116311/,5,2.1,https://image.tmdb.org/t/p/original/sr2DqLvA9GjgZdLn7JpAESdV31i.jpg,date transporter assassination the white house usa president bodyguard
882,"Trigger Effect, The (1996)",Drama|Thriller,117965,58770.0,http://www.imdb.com/title/tt0117965/,1,2.0,https://image.tmdb.org/t/p/original/2kEJ0R3ZC9g5tSCuCh7O9IHvcCj.jpg,riot blackout power outage sick child
885,Bogus (1996),Children|Drama|Fantasy,115725,3587.0,http://www.imdb.com/title/tt0115725/,2,2.5,https://image.tmdb.org/t/p/original/pVrMGMgn9VHVoIAVPygFuACJhSJ.jpg,circus magic aunt imaginary friend
886,Bulletproof (1996),Action|Comedy|Crime,115783,10723.0,http://www.imdb.com/title/tt0115783/,6,2.6666666666666665,https://image.tmdb.org/t/p/original/gPzTPl5PumZurZMZwIyPIkBEmay.jpg,undercover friendship police cop bullet wound drugs drug lord
888,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical,113596,19004.0,http://www.imdb.com/title/tt0113596/,3,2.1666666666666665,https://image.tmdb.org/t/p/original/abcJUBDHi6hxibSgm2bxYK1wAZK.jpg,dinosaur
889,1-900 (06) (1994),Drama|Romance,109001,101230.0,http://www.imdb.com/title/tt0109001/,1,4.0,https://image.tmdb.org/t/p/original/eFr2vsGXE8JtClQzZei2OnjUEuq.jpg,phone sex erotic
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,113253,10987.0,http://www.imdb.com/title/tt0113253/,5,3.8,https://image.tmdb.org/t/p/original/noCnM8nEI2bEDSdKHh0RKbwBwbC.jpg,mass murder halloween attempt to escape psychopath escape agent sequel murder escape slasher doctor niece death evil psychiatric ward murder hunt halloween night
892,Twelfth Night (1996),Comedy|Drama|Romance,117991,44705.0,http://www.imdb.com/title/tt0117991/,13,3.5384615384615383,https://image.tmdb.org/t/p/original/uMvHIh50LqWJxUK26eYWV10epdq.jpg,love triangle fool love disguise bachelorette shakespeare
893,Mother Night (1996),Drama,117093,20318.0,http://www.imdb.com/title/tt0117093/,3,3.6666666666666665,https://image.tmdb.org/t/p/original/cJtOHLb96rcLjgLS4FM9fqEKcd6.jpg,germany world war ii nazi
896,Wild Reeds (Les roseaux sauvages) (1994),Drama,111019,26933.0,http://www.imdb.com/title/tt0111019/,2,2.5,https://image.tmdb.org/t/p/original/nzMyHcic4B4msOK9Wj5IFP1dD8G.jpg,love triangle province algerienkrieg male homosexuality gay interest coming of age in the closet heartbreak lgbt lgbt teen broken heart 1960s gay
897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,35896,27854.0,http://www.imdb.com/title/tt0035896/,2,3.75,https://image.tmdb.org/t/p/original/j5tBLqs599srb0lryNZIlAWfWWy.jpg,civil war spain fascism spanish civil war (1936-39) 1930s
898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,32904,981.0,http://www.imdb.com/title/tt0032904/,29,4.310344827586207,https://image.tmdb.org/t/p/original/dKUubjvxO78XDts6VP1Ggcp4R9O.jpg,"philadelphia, pennsylvania photographer strong woman swimming pool remarriage hangover reporter black and white divorcee socialite ex-husband ex-wife relationship high society fiancé fiancée relationship divorced couple family estate inebriated imminent wedding kid sister love quadrangle"
899,Singin' in the Rain (1952),Comedy|Musical|Romance,45152,872.0,http://www.imdb.com/title/tt0045152/,47,4.074468085106383,https://image.tmdb.org/t/p/original/w03EiJVHP8Un77boQeE7hg9DVdU.jpg,fan morning musical talkie partner film in film hollywood broadway audience chorus girl diction coach pearl necklace flapper silent film star 1920s old hollywood
900,"American in Paris, An (1951)",Musical|Romance,43278,2769.0,http://www.imdb.com/title/tt0043278/,12,3.7083333333333335,https://image.tmdb.org/t/p/original/lyDXkvG53ldz6Cf7dbjJl7TaoP5.jpg,"paris, france painter musical parfum singing"
901,Funny Face (1957),Comedy|Musical,50419,13320.0,http://www.imdb.com/title/tt0050419/,7,3.0,https://image.tmdb.org/t/p/original/1CW8Wn2itBQ7wACBQHpOyIbPpmD.jpg,"paris, france photographer musical man woman relationship intellectual fashion photographer book store eiffel tower, paris fashion magazine high fashion fashion model"
902,Breakfast at Tiffany's (1961),Drama|Romance,54698,164.0,http://www.imdb.com/title/tt0054698/,36,3.8472222222222223,https://image.tmdb.org/t/p/original/79xm4gXw4l7A5D0XukUOJRocFYQ.jpg,new york city loss of loved one cat broken engagement love of one's life cigarette store window ethnic stereotype free spirit writer japanese stereotype millionaire jewelry store gold digger older woman younger man relationship kept man rich woman best friends playgirl glamorous woman
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,52357,426.0,http://www.imdb.com/title/tt0052357/,60,4.025,https://image.tmdb.org/t/p/original/15uOEfqBNTVtDUT7hGBVCka0rZz.jpg,"san francisco, california detective sense of guilt bachelor obsession love of one's life vertigo museum necklace grave plan painting film noir golden gate bridge psychological thriller fear of heights"
904,Rear Window (1954),Mystery|Thriller,47396,567.0,http://www.imdb.com/title/tt0047396/,84,4.261904761904762,https://image.tmdb.org/t/p/original/qitnZcLP7C9DLRuPpmvZ7GiEjJN.jpg,nurse photographer suspicion of murder girlfriend neighbor salesman whodunit convalescence voyeurism missing wife homebound suspicious behavior flower bed visiting nurse
905,It Happened One Night (1934),Comedy|Romance,25316,3078.0,http://www.imdb.com/title/tt0025316/,14,4.321428571428571,https://image.tmdb.org/t/p/original/2PNUGWAflH6UUumas0POMmokHlc.jpg,"miami, florida newspaper marriage reporter black and white screwball comedy socialite pre-code based on short story screwball hitchhiking road movie rich girl brat"
906,Gaslight (1944),Drama|Thriller,36855,13528.0,http://www.imdb.com/title/tt0036855/,7,4.142857142857143,https://image.tmdb.org/t/p/original/gXKszCl5Q1KrgWRWpPcqn94CP58.jpg,scotland yard manipulation victorian england psychological abuse murder psychological thriller nervous breakdown driven mad gaslight emotional abuse gaslighting
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,25164,28288.0,http://www.imdb.com/title/tt0025164/,2,3.5,https://image.tmdb.org/t/p/original/xD6oUOAa0Q6PppaOnY6dy6sWPLG.jpg,"london, england dancing entertainer nightclub musical aunt mistaken identity brighton, england, uk misunderstanding singing divorce song and dance"
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,53125,213.0,http://www.imdb.com/title/tt0053125/,57,4.184210526315789,https://image.tmdb.org/t/p/original/8gvfRlVpcKaTVqipXpYOGWBN1aO.jpg,new york city assassination spy undercover agent romance mistaken identity on the run fugitive espionage advertising framed government agent framed for murder
909,"Apartment, The (1960)",Comedy|Drama|Romance,53604,284.0,http://www.imdb.com/title/tt0053604/,27,3.962962962962963,https://image.tmdb.org/t/p/original/hhSRt1KKfRT0yEhEtRW3qp31JFU.jpg,new york city new year's eve lovesickness age difference suicide attempt office flat spaghetti winter clerk tennis racket romantic comedy extramarital affair christmas
910,Some Like It Hot (1959),Comedy|Crime,53291,239.0,http://www.imdb.com/title/tt0053291/,50,4.01,https://image.tmdb.org/t/p/original/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg,"chicago, illinois florida witness musician gay interest mafia cross dressing train buddy spats all girl band st. valentine's day massacre sugar valentine's day dressing"
911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,56923,4808.0,http://www.imdb.com/title/tt0056923/,13,3.807692307692308,https://image.tmdb.org/t/p/original/ijJ73UgR6nOqjSP8MO0Z7hawCdm.jpg,"paris, france cia loss of loved one age difference love of one's life interpreter stamp whodunit train alias hitchcockian screwball comedy alps mountains notre dame cathedral"
912,Casablanca (1942),Drama|Romance,34583,289.0,http://www.imdb.com/title/tt0034583/,100,4.24,https://image.tmdb.org/t/p/original/5K7cOHoay2mZusSLezBOY0Qxh8a.jpg,love triangle corruption spy resistance casablanca vichy regime visa patriotism nationalism morocco world war ii nazi film noir escape
913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,33870,963.0,http://www.imdb.com/title/tt0033870/,44,4.170454545454546,https://image.tmdb.org/t/p/original/bf4o6Uzw5wqLjdKwRuiDrN1xyvl.jpg,"san francisco, california loss of loved one detective based on novel or book film noir murder statuette whodunit private detective black bird private eye"
914,My Fair Lady (1964),Comedy|Drama|Musical|Romance,58385,11113.0,http://www.imdb.com/title/tt0058385/,35,4.042857142857143,https://image.tmdb.org/t/p/original/bTXVc29lGSNclf94VIZ49W4gGKl.jpg,musical transformation flower girl colonel wager suitor class differences tutor aristocrat linguist high society misogynist guttersnipe class prejudice opposites attract pygmalion
915,Sabrina (1954),Comedy|Romance,47437,6620.0,http://www.imdb.com/title/tt0047437/,30,3.7666666666666666,https://image.tmdb.org/t/p/original/8vvgKw3DbEPNlJAdHe7xXzhb2gN.jpg,"sibling relationship chauffeur champagne playboy love teenage crush millionaire high society manhattan, new york city impossible love family disapproval"
916,Roman Holiday (1953),Comedy|Drama|Romance,46250,804.0,http://www.imdb.com/title/tt0046250/,26,4.057692307692308,https://image.tmdb.org/t/p/original/8lI9dmz1RH20FAqltkGelY1v4BE.jpg,"rome, italy secret identity boat dance intelligence forbidden love embassy duty sightseeing photography black and white"
917,"Little Princess, The (1939)",Children|Drama,31580,26531.0,http://www.imdb.com/title/tt0031580/,2,3.5,https://image.tmdb.org/t/p/original/cnMSURyv7R6gjmUm5SYdTxXLzIO.jpg,servant orphanage child riches to rags
918,Meet Me in St. Louis (1944),Musical,37059,909.0,http://www.imdb.com/title/tt0037059/,10,4.1,https://image.tmdb.org/t/p/original/ekVeUvG81pidsv2LMtWf5yYcNbq.jpg,"holiday musical sister family relationships trolley boy next door americana fiddle straw hat st. louis, missouri christmas world's fair early 1900s christmas romance"
919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,32138,630.0,http://www.imdb.com/title/tt0032138/,92,3.880434782608696,https://image.tmdb.org/t/p/original/bSA6DbAC5gdkaooU164lQUX6rVs.jpg,"witch adolescence based on novel or book secret identity dream lion tornado twister scarecrow musical kansas, usa imaginary land cowardliness monkey female villain wizard sepia color hourglass red shoes based on young adult novel"
920,Gone with the Wind (1939),Drama|Romance|War,31381,770.0,http://www.imdb.com/title/tt0031381/,45,3.644444444444445,https://image.tmdb.org/t/p/original/lNz2Ow0wGCAvzckW7EOjE03KcYv.jpg,civil war loss of loved one based on novel or book atlanta slavery plantation typhus widow marriage crisis romance casualty of war second marriage american civil war technicolor reconstruction era businesswoman 1860s 1870s antebellum south
921,My Favorite Year (1982),Comedy,84370,31044.0,http://www.imdb.com/title/tt0084370/,9,3.388888888888889,https://image.tmdb.org/t/p/original/xksAhZJx1WmHM03OaePNe9IiEBt.jpg,new york city alcoholism live television acting 1950s
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,43014,599.0,http://www.imdb.com/title/tt0043014/,27,4.333333333333333,https://image.tmdb.org/t/p/original/sC4Dpmn87oz9AuxZ15Lmip0Ftgr.jpg,"new year's eve screenwriter jealousy butler loss of sense of reality diva delusion film noir hollywood los angeles, california black and white madness aging actor has been silent film star grandiose  behavior kept man movie studio"
923,Citizen Kane (1941),Drama|Mystery,33467,15.0,http://www.imdb.com/title/tt0033467/,69,4.043478260869565,https://image.tmdb.org/t/p/original/sav0jxhqiH0bPr2vZFU0Kjt2nZL.jpg,journalist newspaper florida capitalist banker media tycoon art collector sleigh money black and white child
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,62622,62.0,http://www.imdb.com/title/tt0062622/,109,3.8944954128440368,https://image.tmdb.org/t/p/original/ve72VxNqjGM69Uky4WTo2bK6rfq.jpg,moon jupiter artificial intelligence man vs machine based on novel or book technology super computer space travel space mission moon base astronaut cult film evolution monolith space station space opera 2000s
926,All About Eve (1950),Drama,42192,705.0,http://www.imdb.com/title/tt0042192/,24,4.229166666666667,https://image.tmdb.org/t/p/original/6numIZH6uR3NlJgY9m7nGH0jhs.jpg,playwright hollywood black and white relationship insecurity broadway based on short story broadway star stage struck
927,"Women, The (1939)",Comedy,32143,22490.0,http://www.imdb.com/title/tt0032143/,3,4.0,https://image.tmdb.org/t/p/original/wMTbDI60uvt7ecLZ301XEE8mAOo.jpg,"new york city parent child relationship nevada infidelity female friendship reno, nevada beauty salon based on play or musical bathtub divorce gossip gold digger dressing room fashion show columnist mother daughter relationship"
928,Rebecca (1940),Drama|Mystery|Romance|Thriller,32976,223.0,http://www.imdb.com/title/tt0032976/,18,4.166666666666667,https://image.tmdb.org/t/p/original/1qz3qUOHnVy7dL7M7G8jSErxE4b.jpg,"monte carlo based on novel or book age difference obsession bride cornwall, england love film noir rural area devotion housekeeper death estate costume party second wife"
929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,32484,25670.0,http://www.imdb.com/title/tt0032484/,1,3.5,https://image.tmdb.org/t/p/original/A8WhuO1fnY4N65JRDTDvDUPHTlf.jpg,assassination parent child relationship chase windmill diplomat conspiracy reporter crash captive bell tower editor
930,Notorious (1946),Film-Noir|Romance|Thriller,38787,303.0,http://www.imdb.com/title/tt0038787/,20,4.25,https://image.tmdb.org/t/p/original/4RERYb1NIQrJHYY5e8nUlYM7t2z.jpg,poison love at first sight marriage proposal undercover patriotism rio de janeiro wine cellar fbi atomic bomb staircase nazi daughter film noir espionage black and white millionaire intoxication
931,Spellbound (1945),Mystery|Romance|Thriller,38109,4174.0,http://www.imdb.com/title/tt0038109/,9,3.8333333333333335,https://image.tmdb.org/t/p/original/dPAox7jGScLBvxKLeRptJIBF7v.jpg,amnesia insane asylum psychologist black and white
932,"Affair to Remember, An (1957)",Drama|Romance,50105,8356.0,http://www.imdb.com/title/tt0050105/,8,3.9375,https://image.tmdb.org/t/p/original/1GbacsSg7hBetRb8G0vQ2a8SN.jpg,nightclub painting singer cruise ship
933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,48728,381.0,http://www.imdb.com/title/tt0048728/,23,4.217391304347826,https://image.tmdb.org/t/p/original/cbMRkBGBgo3aLJK2M4MyicvkPLQ.jpg,hotel falsely accused villa jealousy age difference cat expensive restaurant nice southern france masked ball roof picnic fireworks côte d'azur jewelry police blonde french riviera cat burglar riviera
934,Father of the Bride (1950),Comedy,42451,20758.0,http://www.imdb.com/title/tt0042451/,12,3.25,https://image.tmdb.org/t/p/original/sygyqqXq41SBZiYjY8nuQRAcuUv.jpg,marriage engagement
935,"Band Wagon, The (1953)",Comedy|Musical,45537,29376.0,http://www.imdb.com/title/tt0045537/,3,3.8333333333333335,https://image.tmdb.org/t/p/original/5CvUmTWK46rShfgLmw7LuKF2fYL.jpg,new york city musical top hat choreographer broadway grand central station ballerina fading star
936,Ninotchka (1939),Comedy|Romance,31725,1859.0,http://www.imdb.com/title/tt0031725/,6,4.0,https://image.tmdb.org/t/p/original/v4MkgNqZyodYwBDNbZ64MF9tVEL.jpg,"paris, france white russian capitalism communist capitalist fur jewelry satire"
937,Love in the Afternoon (1957),Comedy|Romance,50658,18299.0,http://www.imdb.com/title/tt0050658/,2,3.5,https://image.tmdb.org/t/p/original/jCHVviBhRQ7OkJFQfziO2N2ZJmh.jpg,"paris, france hotel based on novel or book playboy love romantic comedy private detective ritz hotel"
938,Gigi (1958),Musical,51658,17281.0,http://www.imdb.com/title/tt0051658/,6,3.25,https://image.tmdb.org/t/p/original/1sF5o9Cs5GMx3cYmXD64WEQBLJn.jpg,"paris, france based on novel or book courtesan musical champagne jewelry playboy love based on play or musical coming of age memory class differences park courtship ice rink bois de boulogne"
940,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,29843,10907.0,http://www.imdb.com/title/tt0029843/,8,4.0,https://image.tmdb.org/t/p/original/c7LX3GMf9uXQTgVm3uxpm7E6Woc.jpg,"repayment sword richard the lionheart robin hood archer sword fight nottingham sherwood forest historical fiction disguise swashbuckler medieval technicolor based on myths, legends or folklore saxons action hero 12th century king richard vigilante justice"
941,"Mark of Zorro, The (1940)",Adventure,32762,32093.0,http://www.imdb.com/title/tt0032762/,2,3.75,https://image.tmdb.org/t/p/original/23GjTnkmaiybc4uYGYo5XzE3VjQ.jpg,california mask sword fight swashbuckler 19th century corrupt governor zorro
942,Laura (1944),Crime|Film-Noir|Mystery,37008,1939.0,http://www.imdb.com/title/tt0037008/,6,4.333333333333333,https://image.tmdb.org/t/p/original/j0zEiFFrdbZnMXqD3piOtZBJeNB.jpg,detective jealousy shotgun obsession investigation advertising expert film noir murder romance mistaken identity whodunit black and white investigator intrigue portrait police investigation murder mystery murder suspect 1940s other woman suspense
943,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance,39420,22292.0,http://www.imdb.com/title/tt0039420/,7,3.928571428571429,https://image.tmdb.org/t/p/original/idoD3cwfwj86BPvVoWVgWhnT2xq.jpg,sea captain bedroom widow cottage dog seaside ghost children's book seaside town solitude cad dorset early 1900s
944,Lost Horizon (1937),Drama,29162,3598.0,http://www.imdb.com/title/tt0029162/,3,4.0,https://image.tmdb.org/t/p/original/jCY8uJ80xlO2ApfrsB8s2gzyiBX.jpg,himalaya mountain range based on novel or book airplane tibet survival airplane crash shangri la
945,Top Hat (1935),Comedy|Musical|Romance,27125,3080.0,http://www.imdb.com/title/tt0027125/,7,4.071428571428571,https://image.tmdb.org/t/p/original/qoPBiN6PBs2NsP7BNOJGCnmwruG.jpg,"venice, italy london, england dancing dance musical tap dancing stage show fashion designer based on play or musical mistaken identity singing black and white fashion valet rapier song and dance"
