content_id,tmdbId,title,genres,rating_count,rating_avg,keywords,url,imdbId,poster_path
2042,11164.0,D2: The Mighty Ducks (1994),Children|Comedy,6,2.583333333333333,competition adversary sports ice hockey kids’ sports team,http://www.imdb.com/title/tt0109520/,109520,https://image.tmdb.org/t/p/original/w9YOPeoQ4mT1DpuyYWhUSEDY3O7.jpg
2043,18887.0,Darby O'Gill and the Little People (1959),Adventure|Children|Fantasy,4,2.75,small town whiskey caretaker leprechaun ireland fiddle banshee storyteller wishes,http://www.imdb.com/title/tt0052722/,52722,https://image.tmdb.org/t/p/original/dfrFujlvVO4MSurRylBJHxGyl7D.jpg
2044,40866.0,"Devil and Max Devlin, The (1981)",Comedy|Fantasy,2,2.5,,http://www.imdb.com/title/tt0082263/,82263,https://image.tmdb.org/t/p/original/7FkUzAMDteozli8v0s2olmJ6ThX.jpg
2046,10122.0,Flight of the Navigator (1986),Adventure|Children|Sci-Fi,24,3.208333333333333,artificial intelligence farewell homesickness florida nasa extraterrestrial technology flying saucer time travel alien dog pets alien technology,http://www.imdb.com/title/tt0091059/,91059,https://image.tmdb.org/t/p/original/tdRgQWMximj0tL6OWu9kRTtePmI.jpg
2048,9994.0,"Great Mouse Detective, The (1986)",Action|Animation|Children|Crime,8,3.5625,"london, england detective queen mouse victorian england cartoon mouse 19th century",http://www.imdb.com/title/tt0091149/,91149,https://image.tmdb.org/t/p/original/9uDr7vfjCFr39KGCcqrk44Cg7fQ.jpg
2050,12129.0,Herbie Goes Bananas (1980),Adventure|Children|Comedy,4,2.875,mexico chase sequel criminal syndicate private detective volkswagen beetle smart car counterfeiting ring the love bug bananas latin america,http://www.imdb.com/title/tt0080861/,80861,https://image.tmdb.org/t/p/original/bjTA6ARhXzPUZTWMg7ScwVlu4w4.jpg
2051,14140.0,Herbie Goes to Monte Carlo (1977),Adventure|Children|Comedy,3,2.333333333333333,"paris, france monte carlo car race car mechanic sequel diamond theft volkswagen beetle smart car monte carlo rally the love bug",http://www.imdb.com/title/tt0076137/,76137,https://image.tmdb.org/t/p/original/t6rzY3AP9rXZKi3kyKXdIvLXen6.jpg
2052,10439.0,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror,23,2.760869565217391,"sibling relationship witch magic virgin halloween resurrection undead potion salem, massachusetts trick or treating spellcasting talking cat time skip grimoire",http://www.imdb.com/title/tt0107120/,107120,https://image.tmdb.org/t/p/original/by4D4Q9NlUjFSEUA1yrxq6ksXmk.jpg
2053,11158.0,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi,20,2.05,becoming an adult inventor infant family,http://www.imdb.com/title/tt0104437/,104437,https://image.tmdb.org/t/p/original/iLWZJAIcSqthsmJ3pMbtiE9Ap6N.jpg
2054,9354.0,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,68,2.7573529411764706,inventor ant shrinking giant insect neighbor,http://www.imdb.com/title/tt0097523/,97523,https://image.tmdb.org/t/p/original/yRJk5uTiqQ0IP48jKaegKusOUv3.jpg
2055,28736.0,Hot Lead and Cold Feet (1978),Action|Comedy|Western,1,3.0,,http://www.imdb.com/title/tt0077698/,77698,https://image.tmdb.org/t/p/original/fcV3wijcH4vInzsyM0yfwA6ZMaK.jpg
2056,34774.0,In Search of the Castaways (1962),Adventure|Children,1,3.0,jules verne based on novel or book shipwreck volcano pirate south america condor andes mountains brother sister relationship,http://www.imdb.com/title/tt0056095/,56095,https://image.tmdb.org/t/p/original/27hbGwIAmvcB9X9FdXSwvU05frt.jpg
2057,37969.0,"Incredible Journey, The (1963)",Adventure|Children,4,3.375,cat bear dog pets,http://www.imdb.com/title/tt0057180/,57180,https://image.tmdb.org/t/p/original/vOnusK40twHThlxz6sGXVyakATx.jpg
2058,9631.0,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller,30,3.35,"corruption chicago, illinois hostage pension innocence police hostage-taking murder conspiracy bullet wound urban setting negotiator",http://www.imdb.com/title/tt0120768/,120768,https://image.tmdb.org/t/p/original/moiaZupHkPNd4ryCRqaocjKPeId.jpg
2059,9820.0,"Parent Trap, The (1998)",Children|Comedy|Romance,15,3.0,california twin sister summer camp remake matchmaking twins separated at birth identity swap divorced parents woman director napa valley sister sister relationship parent child reunion,http://www.imdb.com/title/tt0120783/,120783,https://image.tmdb.org/t/p/original/dNqgjqxHIdfsQRQL5XTujNfX9pj.jpg
2060,14013.0,BASEketball (1998),Comedy,14,3.071428571428572,stadium invention sports mascot friends money business aftercreditsstinger driveway sportscaster,http://www.imdb.com/title/tt0131857/,131857,https://image.tmdb.org/t/p/original/oKZdAUV9XSLp091f0GmtQEu0UZy.jpg
2064,1779.0,Roger & Me (1989),Documentary,31,3.838709677419355,capitalism economics unemployment corporate greed,http://www.imdb.com/title/tt0098213/,98213,https://image.tmdb.org/t/p/original/m5XzsqhbLg8eHqcSNHo6gt4QU6H.jpg
2065,10849.0,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance,13,3.730769230769231,new york city great depression falling in love movie star,http://www.imdb.com/title/tt0089853/,89853,https://image.tmdb.org/t/p/original/ccsint43E44B7NGceEhVimD93Yt.jpg
2066,678.0,Out of the Past (1947),Film-Noir,4,4.125,detective small town gas station deaf-mute suppressed past gangster femme fatale partner deception film noir briefcase black and white double cross tax evasion framed for murder,http://www.imdb.com/title/tt0039689/,39689,https://image.tmdb.org/t/p/original/lnUK6Cg5ARM0qaq0B5SG20VAM0h.jpg
2067,907.0,Doctor Zhivago (1965),Drama|Romance|War,21,4.142857142857143,love triangle nurse loss of loved one based on novel or book suicide attempt world war i forbidden love stepparents daughter epic russian revolution (1917),http://www.imdb.com/title/tt0059113/,59113,https://image.tmdb.org/t/p/original/r0Iv2BiCFYDnzc6uU1q3AJ56igT.jpg
2068,5961.0,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery,2,2.75,sibling relationship loss of loved one sweden bishop dying and death funeral theatre group child prodigy ghost christmas early 1900s,http://www.imdb.com/title/tt0083922/,83922,https://image.tmdb.org/t/p/original/mNlZjk8RYA93AdCGZ32D2SErNYb.jpg
2069,47908.0,"Trip to Bountiful, The (1985)",Drama,2,4.25,bus texas houston based on play or musical escape memory senior citizen 1940s daughter–in–law elderly lady,http://www.imdb.com/title/tt0090203/,90203,https://image.tmdb.org/t/p/original/b92ktkXFciUPZdugRT6u87FbtC6.jpg
2070,42121.0,Tender Mercies (1983),Drama|Romance|Western,5,3.4,country music guitar texas alcoholism southern baptist,http://www.imdb.com/title/tt0086423/,86423,https://image.tmdb.org/t/p/original/pkAOhgIt2CLyJaVpFYywe1EPNf.jpg
2071,2887.0,And the Band Played On (1993),Drama,2,3.25,aids hiv doctor epidemic lgbt virus,http://www.imdb.com/title/tt0106273/,106273,https://image.tmdb.org/t/p/original/4fyZ6SZaZuerfZWaIp0niFW7Yar.jpg
2072,11974.0,"'burbs, The (1989)",Comedy,17,3.176470588235294,paranoia garbage psychopath vacation dark comedy neighbor suburbia serial killer slasher chainsaw murderer old dark house pig mask new neighbor axe murder dream sequence psycho neighborhood madman lunatic,http://www.imdb.com/title/tt0096734/,96734,https://image.tmdb.org/t/p/original/vrVPAcv2njVdnkqhBwGBc7UxCjz.jpg
2073,20348.0,Fandango (1985),Comedy,5,3.6,"fireworks airplane skydiving automobile surprise party austin, texas road movie male bonding dusty stunt flying",http://www.imdb.com/title/tt0089126/,89126,https://image.tmdb.org/t/p/original/tSyh7XLyVOxUP3AwYCcgcyQxew0.jpg
2074,26648.0,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance,3,3.6666666666666665,"hotel concentration camp eroticism jam uniform sadomasochism unfaithfulness vienna, austria guilt anti-nazi resistance woman director concentration camp survivor 1950s porter",http://www.imdb.com/title/tt0071910/,71910,https://image.tmdb.org/t/p/original/zTUYhMdh2Jwk5s9jbrU4mCH3CY4.jpg
2075,11911.0,Mephisto (1981),Drama|War,1,5.0,nazi career pact with the devil demon,http://www.imdb.com/title/tt0082736/,82736,https://image.tmdb.org/t/p/original/SNJoUTU8PSxQlj3RkrwYGOQPyj.jpg
2076,793.0,Blue Velvet (1986),Drama|Mystery|Thriller,46,3.945652173913044,sexual obsession detective small town drug dealer nightclub ear psychological abuse murder surrealism drugs policeman cult film voyeurism neo-noir,http://www.imdb.com/title/tt0090756/,90756,https://image.tmdb.org/t/p/original/7hlgzJXLgyECS1mk3LSN3E72l5N.jpg
2077,35144.0,"Journey of Natty Gann, The (1985)",Adventure|Children,5,3.4,freight train great depression attempted rape hitchhiking institution,http://www.imdb.com/title/tt0089385/,89385,https://image.tmdb.org/t/p/original/zd72DMUaTUsPKmYf9GZ8o0dptp6.jpg
2078,9325.0,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical,53,3.830188679245283,based on novel or book narration human animal relationship musical feral child jungle anthropomorphism orphan india animal lead,http://www.imdb.com/title/tt0061852/,61852,https://image.tmdb.org/t/p/original/yN1kuupnPTLUprgfvC5WapgrxG4.jpg
2080,10340.0,Lady and the Tramp (1955),Animation|Children|Comedy|Romance,55,3.4,cat spaghetti lover (female) love of one's life kiss dog pets,http://www.imdb.com/title/tt0048280/,48280,https://image.tmdb.org/t/p/original/r9FiDSdBwNHdRwN0NMRrqfEHJGO.jpg
2081,10144.0,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance,67,3.425373134328358,sea fireworks prince kingdom daughter mermaid princess crab fish out of water misunderstanding single father based on fairy tale true love bargain trident father daughter relationship,http://www.imdb.com/title/tt0097757/,97757,https://image.tmdb.org/t/p/original/plcZXvI310FkbwIptvd6rqk63LP.jpg
2082,10414.0,"Mighty Ducks, The (1992)",Children|Comedy,26,2.6538461538461537,sports ice hockey the big game minneapolis kids’ sports team,http://www.imdb.com/title/tt0104868/,104868,https://image.tmdb.org/t/p/original/zxaCHxKDFNi6frh1Q0dj19L216o.jpg
2083,10437.0,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical,19,3.736842105263158,"holiday london, england based on novel or book future musical past redemption puppetry ghost christmas music christmas 19th century victorian era christmas eve christmas dinner",http://www.imdb.com/title/tt0104940/,104940,https://image.tmdb.org/t/p/original/ssrV29QSVVJuemBHho0Qx7pFYak.jpg
2084,15300.0,Newsies (1992),Children|Musical,5,2.7,musical juvenile crime child empowerment brawl boy singer name change slingshot juvenile detention center 19th century newsboy,http://www.imdb.com/title/tt0104990/,104990,https://image.tmdb.org/t/p/original/5ajf5NllMaJFemM21WQDeNxZQ0F.jpg
2085,12230.0,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children,44,3.4318181818181817,"london, england puppy dog dalmatian female villain pets",http://www.imdb.com/title/tt0055254/,55254,https://image.tmdb.org/t/p/original/mRY84MJeWKnp9joev82QtslJFvk.jpg
2087,10693.0,Peter Pan (1953),Animation|Children|Fantasy|Musical,41,3.573170731707317,flying sibling relationship becoming an adult magic fairy child hero bravery peter pan musical pirate gang mermaid pirate native peoples,http://www.imdb.com/title/tt0046183/,46183,https://image.tmdb.org/t/p/original/fJJOs1iyrhKfZceANxoPxPwNGF1.jpg
2088,11335.0,Popeye (1980),Adventure|Comedy|Musical,18,2.5,baby blackmail octopus tax collector based on cartoon super power sailor spinach seaside town abandoned baby,http://www.imdb.com/title/tt0081353/,81353,https://image.tmdb.org/t/p/original/nEZvWagf18UXGNzvIAQaMSGTEYA.jpg
2089,11135.0,"Rescuers Down Under, The (1990)",Adventure|Animation|Children,10,3.5,diamond kidnapping mouse alligator baby-snatching eagle australia waterfall poacher nest sequel australian outback,http://www.imdb.com/title/tt0100477/,100477,https://image.tmdb.org/t/p/original/udXDHGLqxBoDcBvqExFn8rIpiZM.jpg
2090,11319.0,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama,13,3.1923076923076925,kidnapping mouse baby-snatching bottle rescue energy rescue mission mole tide,http://www.imdb.com/title/tt0076618/,76618,https://image.tmdb.org/t/p/original/gCJuDViPCEuHVmoZUvhOj1jyqfV.jpg
2091,14822.0,Return from Witch Mountain (1978),Children|Sci-Fi,4,2.25,,http://www.imdb.com/title/tt0078158/,78158,https://image.tmdb.org/t/p/original/rGvSjPgl5l8NCG37vqpUUU8CU5Y.jpg
2092,15969.0,"Return of Jafar, The (1994)",Adventure|Animation|Children|Fantasy|Musical|Romance,6,2.4166666666666665,middle east musical sequel revenge magical object animal aftercreditsstinger aladdin,http://www.imdb.com/title/tt0107952/,107952,https://image.tmdb.org/t/p/original/7SC793qtORB6YL4mu0F5o3hfjDQ.jpg
2093,13155.0,Return to Oz (1985),Adventure|Children|Fantasy,6,3.0,donkey electric shock princess sequel imaginary land mental institution pumpkin mechanical based on young adult novel mirror,http://www.imdb.com/title/tt0089908/,89908,https://image.tmdb.org/t/p/original/prd9KCTa12RDnKgyfR9hWHbMzBI.jpg
2094,10249.0,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,39,3.2564102564102564,"nazi superhero based on comic airship airplane wreck los angeles, california based on graphic novel flying man pilot hero nazi collaborationism 1930s howard hughes griffith observatory",http://www.imdb.com/title/tt0102803/,102803,https://image.tmdb.org/t/p/original/n4Pvcc669wrLCkZ7Jl9t12ELY7b.jpg
2095,15943.0,"Shaggy D.A., The (1976)",Children|Comedy,3,2.833333333333333,lawyer dog district attorney,http://www.imdb.com/title/tt0075200/,75200,https://image.tmdb.org/t/p/original/cSVu5gGSelx2QOykeEG5lEuzD1L.jpg
2096,10882.0,Sleeping Beauty (1959),Animation|Children|Musical,22,3.409090909090909,sleep magic fairy prince castle fairy tale kingdom musical kiss princess knight dragon dungeon based on fairy tale,http://www.imdb.com/title/tt0053285/,53285,https://image.tmdb.org/t/p/original/e3K5cLvVRXVxhw4mXQET92p1dnz.jpg
2097,24808.0,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller,10,2.9,circus witch based on novel or book lightning child murder dream maze elephant clown carnival spider black magic decapitation storm tarantula gothic sideshow autumn lightning rod,http://www.imdb.com/title/tt0086336/,86336,https://image.tmdb.org/t/p/original/94dMO6kAawyFUk0sCDGIjAnchED.jpg
2098,19762.0,Son of Flubber (1963),Children|Comedy,2,2.5,flying car american football inventor sequel anti-gravity broken window,http://www.imdb.com/title/tt0057518/,57518,https://image.tmdb.org/t/p/original/lsHQ0FtpMgiLwXgAPBn8pNNd4sA.jpg
2099,13850.0,Song of the South (1946),Adventure|Animation|Children|Musical,6,3.4166666666666665,georgia fox slavery plantation story teller brown bear racial segregation rabbit southern live action and animation reconstruction era child protagonist former slave,http://www.imdb.com/title/tt0038969/,38969,https://image.tmdb.org/t/p/original/lFlWpfcw8TCmZ88jw6e943vEbtu.jpg
2100,2619.0,Splash (1984),Comedy|Fantasy|Romance,51,3.117647058823529,new york city bachelor mermaid cape cod produce seller,http://www.imdb.com/title/tt0088161/,88161,https://image.tmdb.org/t/p/original/7FutTsMWBwVhjk1Ujf1wtndUVZh.jpg
2102,53565.0,Steamboat Willie (1928),Animation|Children|Comedy|Musical,3,2.333333333333333,musical,http://www.imdb.com/title/tt0019422/,19422,https://image.tmdb.org/t/p/original/oSs5I2T7tOTsAtTTPQ2ALRQVqn2.jpg
2103,41841.0,Tall Tale (1995),Adventure|Children|Fantasy|Western,3,2.5,,http://www.imdb.com/title/tt0111359/,111359,https://image.tmdb.org/t/p/original/di43EvahPBbdTgZrBxx8yZjvFu8.jpg
2104,27332.0,Tex (1982),Drama,1,4.0,"based on novel or book oklahoma coming of age tulsa, oklahoma teenager",http://www.imdb.com/title/tt0084783/,84783,https://image.tmdb.org/t/p/original/7WIIIZJ1iv2UCbYDiLHeGr1LOGV.jpg
2105,97.0,Tron (1982),Action|Adventure|Sci-Fi,50,3.34,video game hacker simulation super computer utopia simulated reality  virtual reality dystopia computer simulation arcade game light cycle,http://www.imdb.com/title/tt0084827/,84827,https://image.tmdb.org/t/p/original/zwSFEczP7AzqugAHHIX3zHniT0t.jpg
2106,10419.0,Swing Kids (1993),Drama|War,5,3.7,suicide world war ii anti-semitism anti-nazi resistance swing dancing children in wartime,http://www.imdb.com/title/tt0108265/,108265,https://image.tmdb.org/t/p/original/o85xTgX5ByDewuYo5yOLIsP02CX.jpg
2107,11675.0,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller,3,3.0,california new identity halloween witness protection brother sister boarding school school party uncle sequel underage drinking principal death evil,http://www.imdb.com/title/tt0120694/,120694,https://image.tmdb.org/t/p/original/lqLXUm3oK59sGJKRH2Zjj2m3iMg.jpg
2108,2107.0,L.A. Story (1991),Comedy|Romance,24,3.4791666666666665,"meteorology metereologist weather forecaster los angeles, california duel unemployment",http://www.imdb.com/title/tt0102250/,102250,https://image.tmdb.org/t/p/original/At97val6UZyQoQtmH1b2Pe7bWqG.jpg
2109,6471.0,"Jerk, The (1979)",Comedy,27,3.3703703703703702,blow neominstrelsy phone book sharecropper tennis court,http://www.imdb.com/title/tt0079367/,79367,https://image.tmdb.org/t/p/original/7uPt2OmkPmHLl3yz9CzZuWpNiOg.jpg
2110,9442.0,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,18,3.305555555555556,nostalgia parody black and white cult film private detective neo-noir 1940s,http://www.imdb.com/title/tt0083798/,83798,https://image.tmdb.org/t/p/original/cwYwZBEE73PakUWzbICzxYKlXAz.jpg
2111,11591.0,"Man with Two Brains, The (1983)",Comedy,10,3.25,just married marriage contract wedding brain surgeon,http://www.imdb.com/title/tt0085894/,85894,https://image.tmdb.org/t/p/original/jSnGiPE17sgicRyTPrE6UB0pnEU.jpg
2112,13697.0,Grand Canyon (1991),Crime|Drama,8,3.1875,"adultery earthquake hope grand canyon arrest friendship los angeles, california mugger kindness",http://www.imdb.com/title/tt0101969/,101969,https://image.tmdb.org/t/p/original/gpqLukoUXAXkyMZ0jPSuAbWf5Nx.jpg
2114,227.0,"Outsiders, The (1983)",Drama,16,3.71875,"street gang based on novel or book children's home coming of age gang juvenile delinquent tulsa, oklahoma based on young adult novel teenager",http://www.imdb.com/title/tt0086066/,86066,https://image.tmdb.org/t/p/original/fWoauna09D6J1HsFwSlj32L2pOd.jpg
2115,87.0,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,108,3.638888888888889,riddle treasure wind elephant heart crocodile bridge skeleton treasure hunt mystery torture india monkey archaeologist conveyor belt child driving car mine car rope bridge splits adventurer archeology 1930s,http://www.imdb.com/title/tt0087469/,87469,https://image.tmdb.org/t/p/original/3CUUdNP7bHvJ7UT2MiG9iDKIRdu.jpg
2116,123.0,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy,15,3.1333333333333333,elves dwarf based on novel or book mission,http://www.imdb.com/title/tt0077869/,77869,https://image.tmdb.org/t/p/original/liW0mjvTyLs7UCumaHhx3PpU4VT.jpg
2117,9314.0,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi,14,3.7142857142857135,based on novel or book fascism totalitarian regime dystopia anarchist brainwashing orwellian,http://www.imdb.com/title/tt0087803/,87803,https://image.tmdb.org/t/p/original/hrdQlicxuyTg3zyVqq78EsA4Z6J.jpg
2118,11336.0,"Dead Zone, The (1983)",Thriller,15,3.733333333333333,coma sheriff based on novel or book sacrifice flashback premonition vision doctor car accident series of murders psychic dark hero gothic madness,http://www.imdb.com/title/tt0085407/,85407,https://image.tmdb.org/t/p/original/9yTVaeS8eIkOpbwIycVFm7EQrgF.jpg
2119,9980.0,Maximum Overdrive (1986),Horror,3,1.3333333333333333,man vs machine gas station roadhouse siege lorry comet automation truck arcade exploding truck exploding gasoline station inanimate objects come to life,http://www.imdb.com/title/tt0091499/,91499,https://image.tmdb.org/t/p/original/sUC3o1BWQ8QhrwZcDj7x2VsWjtG.jpg
2120,10657.0,Needful Things (1993),Drama|Horror,4,2.0,sheriff based on novel or book small town strangeness manipulation pain malice prank devil desire occult,http://www.imdb.com/title/tt0107665/,107665,https://image.tmdb.org/t/p/original/rRgMT4SZIASteKev1R6i7VqoUHf.jpg
2121,10489.0,Cujo (1983),Horror|Thriller,7,2.2142857142857144,based on novel or book cadillac animal attack dam corpse dog rabies rabid dog rabbit hole trapped in car mad dog pets animal horror saint bernard dog,http://www.imdb.com/title/tt0085382/,85382,https://image.tmdb.org/t/p/original/uNBt2YxrQdyOjnm2rDQ5QiCmQ0K.jpg
2122,10823.0,Children of the Corn (1984),Horror|Thriller,11,2.4545454545454546,small town sacrifice children gang human sacrifice paganism evil preacher preacher based on short story religious cult killer child folk horror cornfield,http://www.imdb.com/title/tt0087050/,87050,https://image.tmdb.org/t/p/original/jJTrFHu3rjAgP1lryKGEsC9hqyM.jpg
2123,11497.0,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy,15,2.7,"new orleans, louisiana heaven dog animal german shepherd second chance pets",http://www.imdb.com/title/tt0096787/,96787,https://image.tmdb.org/t/p/original/nmWh1NglDinfkHD9zCNqGWyhl7Q.jpg
2124,2907.0,"Addams Family, The (1991)",Children|Comedy|Fantasy,38,3.289473684210526,dead wish vampire black humor uncle eccentric werewolf macabre loan shark accountant,http://www.imdb.com/title/tt0101272/,101272,https://image.tmdb.org/t/p/original/qFf8anju5f2epI0my8RdwwIXFIP.jpg
2125,9454.0,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance,21,3.619047619047619,france gypsy child abuse slavery leonardo da vinci prince fairy tale royal family royalty bandit evil stepmother based on fairy tale retelling royal wedding stepsister master servant relationship 16th century classism commoner masquerade ball,http://www.imdb.com/title/tt0120631/,120631,https://image.tmdb.org/t/p/original/9TspO5dThMBioF0DFrvy6YqrngH.jpg
2126,8688.0,Snake Eyes (1998),Action|Crime|Mystery|Thriller,15,2.7666666666666666,gambling assassination casino political activism naval officer atlantic city bribery homicide detective secretary of defense whistleblower corrupt cop boxing match assassination plot navy commander,http://www.imdb.com/title/tt0120832/,120832,https://image.tmdb.org/t/p/original/c4II345Qfnx9VsasjrwnmWHXyEW.jpg
2130,23954.0,Atlantic City (1980),Crime|Drama|Romance,8,3.6875,casino new jersey cocaine gangster casanova murder atlantic city mobster older man younger woman relationship poker game drugs lemon,http://www.imdb.com/title/tt0080388/,80388,https://image.tmdb.org/t/p/original/vOc2B27bR7CtNKq7tL4RAsiF3WP.jpg
2131,12761.0,Autumn Sonata (Höstsonaten) (1978),Drama,4,4.625,loss of loved one marriage pianist invalid mother daughter reunion mother daughter relationship,http://www.imdb.com/title/tt0077711/,77711,https://image.tmdb.org/t/p/original/6beNbtCXv3GkzHkxkGYf38ib7v8.jpg
2132,396.0,Who's Afraid of Virginia Woolf? (1966),Drama,7,4.142857142857143,alcohol adultery professor married couple black humor son guest campus based on play or musical new england one night marital tensions,http://www.imdb.com/title/tt0061184/,61184,https://image.tmdb.org/t/p/original/wF7ihB5V5gSm6zxjv3ZhHOpgREI.jpg
2133,14367.0,Adventures in Babysitting (1987),Adventure|Comedy,20,3.325,babysitter unfaithful boyfriend misadventure one night car theft suburbanite chop shop homeless man frat party criminal gang held hostage norse mythology aftercreditsstinger,http://www.imdb.com/title/tt0092513/,92513,https://image.tmdb.org/t/p/original/8QiAj0Xw2UMeZMIIfZKeNoIsszs.jpg
2134,11814.0,Weird Science (1985),Comedy|Fantasy|Sci-Fi,22,3.113636363636364,nerd biker based on comic morphing,http://www.imdb.com/title/tt0090305/,90305,https://image.tmdb.org/t/p/original/jaEauZd2joSAKn42D83gm3S0y3F.jpg
2135,16081.0,Doctor Dolittle (1967),Adventure|Children|Musical,11,3.772727272727273,england parrot vegetarian victorian england based on children's book rainstorm seal (animal) talking to animals shell 19th century,http://www.imdb.com/title/tt0061584/,61584,https://image.tmdb.org/t/p/original/rViuZo27U8wcZHGuRliv9LfmhjV.jpg
2136,18331.0,"Nutty Professor, The (1963)",Comedy|Sci-Fi,14,2.4642857142857144,professor chemistry love teacher potion playing piano,http://www.imdb.com/title/tt0057372/,57372,https://image.tmdb.org/t/p/original/nfiPUkdNkvZRdtidoqL2b9zE97P.jpg
2137,15171.0,Charlotte's Web (1973),Animation|Children,21,3.5476190476190474,spider musical friendship anthropomorphism spider web talking pig,http://www.imdb.com/title/tt0070016/,70016,https://image.tmdb.org/t/p/original/eLq5bed09bkNVjUfknlbSil2cfR.jpg
2138,11837.0,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,10,4.05,based on novel or book gore seagull trap anthropomorphism based on children's book rabbit cult film censored runt river crossing adult animation journey myth berkshire,http://www.imdb.com/title/tt0078480/,78480,https://image.tmdb.org/t/p/original/q9ZcNxfquJbMTd6UfhAlJbmLBts.jpg
2139,11704.0,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama,21,3.4761904761904763,mouse widow crow illness,http://www.imdb.com/title/tt0084649/,84649,https://image.tmdb.org/t/p/original/bKUbdYIRcQmgrlTAVxqBOovqasn.jpg
2140,11639.0,"Dark Crystal, The (1982)",Adventure|Fantasy,34,3.544117647058824,liberation castle mythical creature mission puppetry fantasy world crystal,http://www.imdb.com/title/tt0083791/,83791,https://image.tmdb.org/t/p/original/fZPxRaa6gvCyGCh9Xk5kyPqz7fp.jpg
2141,4978.0,"American Tail, An (1986)",Adventure|Animation|Children|Comedy,18,3.1666666666666665,new york city cat immigration mouse american dream cossack hanukkah pogrom,http://www.imdb.com/title/tt0090633/,90633,https://image.tmdb.org/t/p/original/wjhUy9af89vc9CviKcPgTNTrmIq.jpg
2142,10380.0,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western,10,2.7,sheriff indian territory mouse desert family falling off train,http://www.imdb.com/title/tt0101329/,101329,https://image.tmdb.org/t/p/original/cImuS7FE9MHT5vnwIHGx1Ryh0K1.jpg
2143,11976.0,Legend (1985),Adventure|Fantasy|Romance,13,3.076923076923077,witch monster winter sword mythology magic hell princess romance snow sorcerer duel devil demon evil swashbuckler warrior treasure chest,http://www.imdb.com/title/tt0089469/,89469,https://image.tmdb.org/t/p/original/6n3PQSYpZRK5YPk2w8JEwED7AZk.jpg
2144,15144.0,Sixteen Candles (1984),Comedy|Romance,49,3.6020408163265305,birthday nerd high school crush teenage crush convertible exchange student night vision goggles,http://www.imdb.com/title/tt0088128/,88128,https://image.tmdb.org/t/p/original/1yDBZiMSVGS1IWWb7B2Rwjdz0Zj.jpg
2145,11522.0,Pretty in Pink (1986),Comedy|Drama|Romance,33,3.242424242424242,lovesickness class love crush outcast teenage crush slumber party relationship family school life origin,http://www.imdb.com/title/tt0091790/,91790,https://image.tmdb.org/t/p/original/jeFJyzJBufJexpOuywuPp8q2tCJ.jpg
2146,11557.0,St. Elmo's Fire (1985),Drama|Romance,16,3.21875,friendship secret admirer post college,http://www.imdb.com/title/tt0090060/,90060,https://image.tmdb.org/t/p/original/9yFDYxV0LWDtc7VyuaZ36uB9FOy.jpg
2147,13853.0,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy,3,2.6666666666666665,stone age animal attack tribe bear cavemen prehistoric adventure prehistoric times neanderthal prehistoric man,http://www.imdb.com/title/tt0090848/,90848,https://image.tmdb.org/t/p/original/jbftdduVujKeoib5fwDBbEMamdj.jpg
2148,11415.0,House (1986),Comedy|Fantasy|Horror,9,3.055555555555556,vietnam war haunted house author,http://www.imdb.com/title/tt0091223/,91223,https://image.tmdb.org/t/p/original/ysIPmxLVYYvTUaOwEsLjF7nEf4C.jpg
2149,37530.0,House II: The Second Story (1987),Comedy|Fantasy|Horror,4,1.75,house,http://www.imdb.com/title/tt0093220/,93220,https://image.tmdb.org/t/p/original/o58So9NfjKPITUQhQdpCUdTi9Vn.jpg
